run_id,round,stage,agent,suspect,suspicion_score,confidence_score,primary_reason,evidence_categories,strongest_supporting_fact,top_suspect,overall_uncertainty
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Margaret Chun,Louis Cagliostro,5,4,No reason provided.,motive|behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Margaret Chun,Bobby Herrerra,8,5,No reason provided.,means|opportunity|behavior|alibi|timeline,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Louis Cagliostro,Harold Chun,2,3,No reason provided.,alibi,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Louis Cagliostro,Bobby Herrerra,9,8,No reason provided.,means|opportunity|behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Louis Cagliostro,Pauline Thompson,3,3,No reason provided.,means|behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Louis Cagliostro,Tim Kane,2,3,No reason provided.,alibi,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Louis Cagliostro,Margaret Chun,5,5,No reason provided.,means|opportunity|behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Louis Cagliostro,Fiona McAllister,1,2,No reason provided.,alibi,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Fiona McAllister,Harold Chun,2,2,No reason provided.,alibi|opportunity,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Fiona McAllister,Bobby Herrerra,7,6,No reason provided.,means|opportunity|timeline|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Fiona McAllister,Pauline Thompson,5,4,No reason provided.,behavior|contradiction|timeline,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Fiona McAllister,Louis Cagliostro,6,5,No reason provided.,motive|means|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Fiona McAllister,Tim Kane,3,3,No reason provided.,alibi|timeline,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Fiona McAllister,Margaret Chun,4,3,No reason provided.,behavior|contradiction,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Tim Kane,Harold Chun,2,3,No reason provided.,alibi|means|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Tim Kane,Bobby Herrerra,8,6,No reason provided.,means|opportunity|timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Tim Kane,Pauline Thompson,3,4,No reason provided.,behavior|timeline|alibi,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Tim Kane,Louis Cagliostro,7,5,No reason provided.,motive|behavior|contradiction|timeline,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Tim Kane,Margaret Chun,6,5,No reason provided.,means|opportunity|timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Tim Kane,Fiona McAllister,1,3,No reason provided.,behavior|alibi,No specific fact cited.,Bobby Herrerra,5
