run_id,round,stage,agent,suspect,suspicion_score,confidence_score,primary_reason,evidence_categories,strongest_supporting_fact,top_suspect,overall_uncertainty
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Bobby Herrerra,Tim Kane,2,2,No reason provided.,timeline|alibi,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Bobby Herrerra,Margaret Chun,4,3,No reason provided.,alibi|behavior,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Bobby Herrerra,Fiona McAllister,2,2,No reason provided.,alibi|behavior,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Harold Chun,Pauline Thompson,9,8,No reason provided.,opportunity|behavior|means,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Harold Chun,Louis Cagliostro,6,5,No reason provided.,means|opportunity,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Harold Chun,Bobby Herrerra,3,3,No reason provided.,behavior,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Harold Chun,Tim Kane,2,2,No reason provided.,behavior,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Harold Chun,Margaret Chun,2,2,No reason provided.,behavior,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Harold Chun,Fiona McAllister,2,2,No reason provided.,behavior,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Fiona McAllister,Harold Chun,9,8,No reason provided.,means|opportunity|timeline|behavior,No specific fact cited.,Harold Chun,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Fiona McAllister,Pauline Thompson,7,6,No reason provided.,means|opportunity|timeline|behavior,No specific fact cited.,Harold Chun,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Fiona McAllister,Bobby Herrerra,3,4,No reason provided.,means|opportunity|timeline|behavior,No specific fact cited.,Harold Chun,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Fiona McAllister,Tim Kane,3,4,No reason provided.,means|opportunity|timeline|behavior,No specific fact cited.,Harold Chun,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Fiona McAllister,Louis Cagliostro,2,3,No reason provided.,means|opportunity|timeline,No specific fact cited.,Harold Chun,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Fiona McAllister,Margaret Chun,1,2,No reason provided.,means|opportunity|timeline,No specific fact cited.,Harold Chun,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Louis Cagliostro,Harold Chun,6,5,No reason provided.,means|opportunity|behavior,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Louis Cagliostro,Bobby Herrerra,9,8,No reason provided.,means|opportunity|behavior,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Louis Cagliostro,Pauline Thompson,5,6,No reason provided.,means|opportunity|behavior,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Louis Cagliostro,Tim Kane,3,4,No reason provided.,behavior,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Louis Cagliostro,Margaret Chun,2,5,No reason provided.,alibi,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Louis Cagliostro,Fiona McAllister,1,4,No reason provided.,alibi,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Margaret Chun,Harold Chun,8,7,No reason provided.,means|opportunity|timeline|behavior,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Margaret Chun,Bobby Herrerra,5,4,No reason provided.,behavior|alibi,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Margaret Chun,Pauline Thompson,9,8,No reason provided.,motive|means|opportunity|contradiction|timeline|behavior,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Margaret Chun,Louis Cagliostro,3,3,No reason provided.,means|opportunity|timeline,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Margaret Chun,Tim Kane,2,2,No reason provided.,timeline|alibi,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T171350Z-r004,5,accusation_synthesis,Margaret Chun,Fiona McAllister,2,2,No reason provided.,alibi|behavior,No specific fact cited.,Pauline Thompson,4
