run_id,round,stage,agent,suspect,suspicion_score,confidence_score,primary_reason,evidence_categories,strongest_supporting_fact,top_suspect,overall_uncertainty
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Pauline Thompson,Louis Cagliostro,9,8,No reason provided.,motive|means|opportunity|behavior,No specific fact cited.,Louis Cagliostro,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Pauline Thompson,Tim Kane,2,3,No reason provided.,timeline|alibi|behavior,No specific fact cited.,Louis Cagliostro,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Pauline Thompson,Margaret Chun,2,3,No reason provided.,alibi|behavior,No specific fact cited.,Louis Cagliostro,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Pauline Thompson,Fiona McAllister,5,4,No reason provided.,opportunity|behavior,No specific fact cited.,Louis Cagliostro,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Bobby Herrerra,Fiona McAllister,8,8,No reason provided.,opportunity|timeline|behavior,No specific fact cited.,Fiona McAllister,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Bobby Herrerra,Pauline Thompson,6,6,No reason provided.,opportunity|timeline|behavior,No specific fact cited.,Fiona McAllister,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Bobby Herrerra,Louis Cagliostro,4,4,No reason provided.,opportunity|behavior,No specific fact cited.,Fiona McAllister,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Bobby Herrerra,Bobby Herrerra,3,3,No reason provided.,opportunity|timeline|behavior,No specific fact cited.,Fiona McAllister,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Bobby Herrerra,Tim Kane,2,2,No reason provided.,opportunity|timeline,No specific fact cited.,Fiona McAllister,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Bobby Herrerra,Harold Chun,1,1,No reason provided.,opportunity,No specific fact cited.,Fiona McAllister,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Bobby Herrerra,Margaret Chun,1,1,No reason provided.,opportunity,No specific fact cited.,Fiona McAllister,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Harold Chun,Bobby Herrerra,5,6,No reason provided.,opportunity|contradiction|behavior,No specific fact cited.,Louis Cagliostro,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Harold Chun,Pauline Thompson,4,5,No reason provided.,opportunity|contradiction|behavior,No specific fact cited.,Louis Cagliostro,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Harold Chun,Louis Cagliostro,7,8,No reason provided.,motive|means|opportunity|behavior,No specific fact cited.,Louis Cagliostro,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Harold Chun,Tim Kane,2,4,No reason provided.,alibi|contradiction,No specific fact cited.,Louis Cagliostro,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Harold Chun,Margaret Chun,1,3,No reason provided.,alibi|behavior,No specific fact cited.,Louis Cagliostro,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Harold Chun,Fiona McAllister,4,5,No reason provided.,opportunity|contradiction|behavior,No specific fact cited.,Louis Cagliostro,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Tim Kane,Harold Chun,2,3,No reason provided.,behavior|motive|means|opportunity,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Tim Kane,Bobby Herrerra,8,8,No reason provided.,motive|means|opportunity|contradiction|timeline|behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Tim Kane,Pauline Thompson,2,3,No reason provided.,behavior|motive|means|opportunity,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Tim Kane,Louis Cagliostro,5,6,No reason provided.,opportunity|means|behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Tim Kane,Margaret Chun,2,3,No reason provided.,behavior|motive|means|opportunity,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Tim Kane,Fiona McAllister,3,4,No reason provided.,opportunity|behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Fiona McAllister,Harold Chun,2,4,No reason provided.,timeline|alibi|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Fiona McAllister,Bobby Herrerra,8,7,No reason provided.,means|opportunity|timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Fiona McAllister,Pauline Thompson,7,6,No reason provided.,contradiction|behavior|opportunity,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Fiona McAllister,Louis Cagliostro,4,5,No reason provided.,means|opportunity|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Fiona McAllister,Tim Kane,3,4,No reason provided.,timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Fiona McAllister,Margaret Chun,2,4,No reason provided.,timeline|alibi|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Margaret Chun,Harold Chun,1,3,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Margaret Chun,Bobby Herrerra,8,8,No reason provided.,means|opportunity|motive|contradiction|timeline,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Margaret Chun,Pauline Thompson,2,4,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Margaret Chun,Louis Cagliostro,4,4,No reason provided.,behavior|opportunity|means,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Margaret Chun,Tim Kane,1,3,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Margaret Chun,Fiona McAllister,5,5,No reason provided.,opportunity|means|behavior,No specific fact cited.,Bobby Herrerra,3
